"","id","company_urlname","company_id","shares","C2B_likes","total_comments","created_date","post_time","post_date","weekday","time","type","message","afinnscore","bingscore","anger","anticipation","disgust","fear","joy","negative.x","positive.x","sadness","surprise","trust","constraining","litigious","negative.y","positive.y","uncertainty","n"
"549",549,"cadillac","95690769922",297,2228,275,"2012-01-09","23:14:42","2012-01-09",1,"night","photo","preproduction model shown. actual production model may vary. available summer 2012.",NA,NA,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,9
"550",550,"cadillac","95690769922",20,344,4,"2012-01-09","14:12:50","2012-01-09",1,"afternoon","link","duchenne muscular dystrophy is a severe and devastating childhood muscle disease. most children diagnosed with duchenne will not survive their mid-20’s. please visit our cadillac page on charity buzz to bid on trips to the 2012 super bowl. proceeds benefit cureduchenne. together, we can cure duchenne.",1,1,2,1,2,3,2,2,7,2,0,1,0,0,2,1,0,29
"551",551,"cadillac","95690769922",12,264,32,"2012-01-09","01:28:04","2012-01-09",1,"early morning","link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"552",552,"cadillac","95690769922",230,1191,78,"2012-01-08","23:04:10","2012-01-08",7,"night","video","introducing the all-new cadillac ats, built from the ground up to challenge the world's best sport sedans. a blend of technologically driven performance, elegance and design, the ats is poised to rival the world's best:  ",-3,1,1,1,0,1,1,1,1,0,0,2,0,0,1,0,0,19
"553",553,"cadillac","95690769922",78,947,59,"2012-01-07","17:52:34","2012-01-07",6,"afternoon","link","the highly anticipated all-new cadillac ats will make its world debut this weekend. check back tomorrow at 6pm est to be among the first to catch a glimpse of this latest addition to the cadillac line-up. ",NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16
"554",554,"cadillac","95690769922",229,1478,161,"2012-01-05","17:05:55","2012-01-05",4,"afternoon","photo","do any of you remember the first time you laid eyes on the 1953 lemans concept? this vehicle was part of gm’s motorama tour, a traveling display of luxury vehicles. the lemans tail fin treatment and rear bumpers were later seen on production cadillacs..",NA,1,0,2,0,0,1,1,3,0,0,0,NA,NA,NA,NA,NA,23
"555",555,"cadillac","95690769922",0,710,49,"2012-01-04","17:00:03","2012-01-04",3,"afternoon","swf","gm advanced design director clay dean details how cadillac's iconic style evolved over the years and led to current achievements like the xts and ciel: ",1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,16
"556",556,"cadillac","95690769922",0,791,59,"2012-01-03","17:00:04","2012-01-03",2,"afternoon","swf","explore the xts even further as cnet’s editor gives a detailed run-through of its most distinctive features. watch the video here: ",NA,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,10
"557",557,"cadillac","95690769922",0,1058,74,"2012-01-02","17:00:06","2012-01-02",1,"afternoon","swf","exceptional control. that's what the cts sport sedan's near-perfect weight balance gives you. see what exceptional control really looks like in this unbelievable demonstration.",1,2,0,2,1,1,2,2,3,1,1,2,0,0,0,3,0,12
"558",558,"cadillac","95690769922",11,1136,120,"2012-01-01","16:30:03","2012-01-01",7,"afternoon","status","we hope all of our fans had a safe and happy new year's celebration! how did you ring in 2012?",6,4,0,3,0,0,4,0,4,0,2,4,0,0,0,1,0,8
"559",559,"chevrolet","77589292295",24,315,9,"2012-03-12","20:32:14","2012-03-12",1,"night","video","nick pudar, vp, onstar business development met up with us at chevy tweet house and filled us in on the innovation happening with onstar's api and how developers will be able to come up with new applications for our customers .",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18
"560",560,"chevrolet","77589292295",47,488,148,"2012-03-12","17:14:37","2012-03-12",1,"afternoon","photo","sxsw is all about inspiration and innovation, the driving forces behind our youth concept cars, tru 140s and code 130r. tell us which car inspires you: ",5,2,1,2,0,1,2,0,3,0,1,0,0,0,0,2,0,14
"561",561,"chevrolet","77589292295",33,425,14,"2012-03-12","00:04:27","2012-03-12",1,"early morning","video","we're excited to be part of the celebration of inspiration and innovation. chris perry, vice president of chevrolet global marketing & strategy, shares more about everything chevrolet sxsw.",7,3,0,3,0,0,3,1,5,0,2,3,0,0,0,3,0,15
"562",562,"chevrolet","77589292295",13,379,8,"2012-03-09","19:56:10","2012-03-09",5,"night","link","sxsw festival is in full swing but never fear, we have you covered! for your inside look at the inspiration and innovation happening at sxsw check out our chevy sxsw 2012 tab: ",1,1,1,2,0,1,2,1,3,0,1,0,0,0,1,2,0,15
"563",563,"chevrolet","77589292295",36,462,23,"2012-03-09","18:06:16","2012-03-09",5,"afternoon","link","it's not too late to enter to win a 2012 camaro synergy special edition and the chance to meet tony stewart at talladega superspeedway. check out team chevy's facebook page for entry information and official rules. ",6,1,0,1,0,0,1,1,2,1,1,2,0,0,1,1,0,23
"564",564,"chevrolet","77589292295",1,114,6,"2012-03-09","15:31:55","2012-03-09",5,"afternoon","status","since sxsw kicks off in austin today, we thought we'd mix up formal friday a bit. we're all about ""keeping austin weird"", so we want to see your weirdest formal attire. bring on the powder blue suits and '80s prom dresses.",-2,-1,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,20
"565",565,"chevrolet","77589292295",107,717,78,"2012-03-08","19:35:12","2012-03-08",4,"night","link","this summer, the all-new ecotec 2.5l will be making its debut in the 2013 malibu. the ecotec 2.0l turbo engine will soon follow this fall. both powerful and stylish, the malibu gives you the best of both worlds! ",2,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,16
"566",566,"chevrolet","77589292295",46,538,12,"2012-03-06","15:32:27","2012-03-06",2,"afternoon","link","the bags are packed and the playlists are updated for this year's chevy sxsw road trip! our teams are traveling for three days and up to 1,500 miles to get to the live music capital of the world. check out more here!",NA,NA,0,0,0,0,1,0,2,1,1,0,NA,NA,NA,NA,NA,19
"567",567,"chevrolet","77589292295",24,496,20,"2012-03-05","23:03:21","2012-03-05",1,"night","link","we're going to the heart of texas for sxsw festival 2012 and we're bringing you along! experience what drives and inspires the innovators and influencers in interactive, film and music. check here for more.",2,NA,0,1,0,0,2,0,2,1,1,0,0,0,0,1,0,15
"568",568,"chevrolet","77589292295",14,173,158,"2012-03-05","21:01:52","2012-03-05",1,"night","status","before the days of smart phones and mp3 players, passing the time on road trips required a little more creativity. tell us, what were your favorite road trip games growing up?",4,2,0,1,0,0,1,0,1,0,1,1,1,0,0,2,0,16
"569",569,"chevrolet","77589292295",51,440,19,"2012-03-03","03:40:42","2012-03-03",6,"early morning","link","in need of some weekend entertainment? look no further than our new dealer advertising campaign, under the blue arch. filled with hilarious antics and quirky characters, there’s no shortage of fun at this fictional dealership.",4,0,1,2,0,1,3,1,3,2,2,1,0,0,1,0,0,17
"570",570,"chevrolet","77589292295",623,3264,249,"2012-03-03","00:31:19","2012-03-03",6,"early morning","photo","it’s official gang. we’ve hit 1 million fans! to celebrate, download this wallpaper and share your chevy pride with the rest of the world.",4,3,2,1,0,1,2,2,3,0,0,2,NA,NA,NA,NA,NA,16
"571",571,"chevrolet","77589292295",2,144,4,"2012-03-02","18:32:34","2012-03-02",5,"afternoon","status","sxsw is almost here! we are so excited to be part of this celebration of the innovation driving today's interactive, music and film industries. what inspires you to create something new?",6,3,0,2,0,0,4,0,5,1,2,2,0,0,0,2,0,12
"572",572,"chevrolet","77589292295",11,165,14,"2012-03-02","16:02:26","2012-03-02",5,"afternoon","status","ladies and gents -- do you want to be featured as our formal fan of the week? post photos of you in your stately attire.",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,10
"573",573,"chevrolet","77589292295",13,255,137,"2012-02-29","14:05:26","2012-02-29",3,"afternoon","status","happy leap day! what are you going to do with the extra day this year?",3,1,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,5
"574",574,"chevrolet","77589292295",185,988,113,"2012-02-28","23:01:48","2012-02-28",2,"night","link","the chevy equinox was named ""smartest cuv"" between $20k and $30k by aol autos. powerful, roomy and fuel efficient, looks like the equinox would make the honor roll.",6,5,1,2,1,1,1,0,3,0,0,3,0,0,0,2,0,16
"575",575,"chevrolet","77589292295",89,763,18,"2012-02-28","18:19:56","2012-02-28",2,"afternoon","video","before sxsw begins, let's take a look back at highlights from last year. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"576",576,"chevrolet","77589292295",59,844,74,"2012-02-27","21:53:36","2012-02-27",1,"night","link","celebrating 100 years has us feeling nostalgic. we're looking back and cherishing the memories made throughout the years. ",6,NA,1,2,1,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,6
"577",577,"chevrolet","77589292295",3,150,17,"2012-02-24","16:06:30","2012-02-24",5,"afternoon","status","casual friday is a thing of the past, we're mixing things up with formal friday... post your photo on our wall of you rocking your formal attire. who knows? you may be our next formal fan of the week.",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"578",578,"chevrolet","77589292295",85,925,51,"2012-02-23","21:03:57","2012-02-23",4,"night","link","love camaros? love team chevy racing? you could win a 2012 camaro synergy special edition along with the chance to meet tony stewart by visiting team chevy's facebook page. no purchase necessary - see official rules for more details. ",12,3,0,1,0,0,3,0,3,0,1,3,0,0,0,1,0,25
"579",579,"chevrolet","77589292295",105,970,37,"2012-02-23","16:03:04","2012-02-23",4,"afternoon","link","we teamed up with keep the music playing, cma country music association’s music education initiative that puts musical instruments into the hands of students who need them. to kick off this partnership, chevrolet and cma are auctioning off a brand new 2012 camaro convertible. ",NA,NA,2,1,0,0,4,1,5,4,1,2,NA,NA,NA,NA,NA,23
"580",580,"chevrolet","77589292295",21,347,646,"2012-02-21","20:05:10","2012-02-21",2,"night","status","where's the farthest your chevrolet has taken you?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"581",581,"chevrolet","77589292295",21,289,37,"2012-02-20","21:43:18","2012-02-20",1,"night","link","to commemorate president’s day, the team at msn autos takes a look at what vehicles our founding fathers would have driven. thomas paine—he’s a volt man. ",NA,NA,0,1,0,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,15
"582",582,"chevrolet","77589292295",43,363,65,"2012-02-17","22:28:05","2012-02-17",5,"night","photo","weekend wallpaper! looking for a new desktop display? this one may ""spark"" your interest. pardon the pun, we couldn't help ourselves.",3,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,7
"583",583,"chevrolet","77589292295",61,541,65,"2012-02-16","15:03:40","2012-02-16",4,"afternoon","link","for over a hundred years, chevy has been making memories across the country. with each model comes a story, and we want to hear it! post photos and videos of your chevy history: ",NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,12
"584",584,"chevrolet","77589292295",28,567,360,"2012-02-14","14:05:52","2012-02-14",2,"afternoon","status","valentine's day has us thinking: opening the car door for your date—kind gesture or outdated cliche?",NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,9
"585",585,"chevrolet","77589292295",0,0,0,"2012-02-13","21:02:51","2012-02-13",1,"night","question",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"586",586,"chevrolet","77589292295",16,209,44,"2012-02-13","17:05:58","2012-02-13",1,"afternoon","status","sxsw is quickly approaching and we’re counting down the days! this year we want to take a special look at what inspires the innovators in all of us. do you moonlight as an oil painter or do you write ideas for screenplays on napkins? we want to know… what drives you?",2,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,17
"587",587,"chevrolet","77589292295",55,406,27,"2012-02-09","19:01:13","2012-02-09",4,"night","link","the first malibu eco rolled off the dealer lot this week and into the hunt family’s driveway. jeneise and talfred hunt of romeoville, ill. took their 2009 malibu hybrid in for an oil change this week, but instead purchased the 2013 malibu eco on the spot. ",-2,NA,1,0,1,2,0,1,0,1,0,0,0,0,1,0,0,25
"588",588,"chevrolet","77589292295",11,211,15,"2012-02-08","16:03:11","2012-02-08",3,"afternoon","link","you voted for your favorite chevy commercial during super bowl xlvi, and we're happy to announce that happy grad was voted chevy's top spot! feel free to view it again and let us know why you liked it the most. ",14,6,0,3,0,0,3,0,4,0,0,4,0,0,0,3,0,18
"589",589,"chevrolet","77589292295",16,154,5,"2012-02-07","16:07:46","2012-02-07",2,"afternoon","link","last day: vote for rainn wilson's reactions or any chevy spot at our super bowl ad meter. ",3,1,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,11
"590",590,"chevrolet","77589292295",85,655,204,"2012-02-07","01:53:10","2012-02-07",2,"early morning","link","which would you have rather left indianapolis with last night: the vince lombardi trophy or this hot 2012 corvette grand sport convertible? either way, eli manning sure has it tough. ",3,4,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,15
"591",591,"chevrolet","77589292295",18,219,24,"2012-02-07","00:03:55","2012-02-07",2,"early morning","link","are you a superbowl winner? check your chevy game time app tomorrow. we're changing plates on ""2012"" & ""sonic anthem"" ads for 2 more winners. your same plate number applies.  drawings for 16 of the 20 chevy's and partner pizes start tomorrow. be sure to check your email. ",4,2,0,5,0,0,1,0,2,0,1,0,0,0,0,2,0,28
"592",592,"chevrolet","77589292295",3,163,17,"2012-02-06","18:20:49","2012-02-06",1,"afternoon","link","did you see rainn wilson's reaction to our super bowl ads? let us know your reactions here. ",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"593",593,"chevrolet","77589292295",28,1734,385,"2012-02-06","02:59:08","2012-02-06",1,"early morning","status","congratulations to the new york giants for winning #superbowl xlvi! who's your choice for mvp?",6,2,0,1,1,0,1,0,2,1,1,1,0,0,0,1,0,8
"594",594,"chevrolet","77589292295",1,211,20,"2012-02-06","01:00:13","2012-02-06",1,"early morning","link","great time for a break: fill up on some nachos and watch these performances from ok go and fun on our chevy gametime app.",4,0,0,3,0,1,1,0,1,0,1,1,0,0,1,0,0,10
"595",595,"chevrolet","77589292295",80,706,72,"2012-02-06","00:05:53","2012-02-06",1,"early morning","video","don’t worry guys, women survived the mayan apocalypse too. looks like they made it. ",-1,-2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,7
"596",596,"chevrolet","77589292295",22,281,38,"2012-02-05","22:01:50","2012-02-05",7,"night","video","not all super bowl parties are created equal. how would you react if chevy and guy fieri surprised you with your dream  party?",4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12
"597",597,"chevrolet","77589292295",143,411,26,"2012-02-05","20:23:34","2012-02-05",7,"night","video","we're done being a tease: you can view the full version of ok go's new music video featuring the sonic here.",NA,-1,1,1,0,0,1,1,1,2,0,0,NA,NA,NA,NA,NA,8
"598",598,"chevrolet","77589292295",14,394,16,"2012-02-05","19:29:49","2012-02-05",7,"night","link","experience super bowl xlvi in whole new way! win big with the chevy gametime app.",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,8
